Time,Bouldering,Slackline,Freshens (Front) ,Outdoor Patio,Light Therapy Station #1,Freshens (Lounge),Game Room,Light Therapy Station #2,Light Therapy Station #3,Quiet Lounge,Outdoor Deck,Fireplace (Lounge),Light Therapy Station #4,Event Space 150,#20,1A,1B,1C,NapZone,Medit 6,Music 12,Music 13,Medit 18,Grey Lounge,1D,1E,Yoga 22,1F,1G,Esports,1H,#30 (30),W/C 40 (13),Cardio 50 (17),Weight Room(40),CrossFit B40 (26),Sauna Left,Sauna Right,Total Patron #/hour 
7:30 AM,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,3,7,4,9,3,2,1,39
8:30 AM,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,4,7,7,4,0,1,37
9:30 AM,0,0,8,0,0,8,0,0,0,5,0,8,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,2,0,2,2,4,12,15,4,2,1,78
10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3:30 PM,0,0,17,2,0,16,0,0,0,15,0,12,0,0,0,1,2,2,1,0,1,0,0,6,2,2,0,0,4,6,2,6,10,9,22,3,0,0,141
4:30 PM,0,0,14,0,0,16,1,0,0,16,0,11,0,0,0,1,2,2,0,0,1,0,0,4,2,0,0,1,4,8,0,class ,8,11,26,2,2,1,133
5:30 PM,0,0,6,0,0,4,0,0,0,5,0,6,0,class,0,2,2,2,0,0,0,0,0,5,2,2,0,2,2,8,2,0,5,8,15,class,0,0,78
6:30 PM,0,0,0,0,0,3,1,0,0,13,0,1,0,7,0,4,3,1,0,0,1,0,0,1,4,1,0,2,2,10,1,class ,4,7,18,3,0,1,88
7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,3,1,0,0,11
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,0,0,6,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,4,3,11,0,0,0,35
9:30 AM,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,5,13,2,1,0,37
10:30 AM,0,0,9,0,0,7,0,0,0,5,0,4,0,0,0,1,1,1,2,0,0,0,0,8,1,0,0,0,0,0,0,2,5,8,16,4,0,3,77
11:30 AM,0,0,22,0,0,20,1,0,0,13,0,5,0,0,0,1,1,3,2,0,0,0,0,0,2,1,0,3,2,0,1,4,6,7,26,3,0,0,123
12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3:30 PM,0,0,13,0,0,19,6,0,0,22,3,10,0,0,0,2,2,2,3,0,0,0,0,3,2,1,class,1,1,7,1,4,9,12,26,3,2,0,154
4:30 PM,0,0,15,3,0,15,0,0,0,22,3,12,0,0,0,2,1,2,0,0,0,1,0,0,2,2,0,1,1,5,2,class ,6,14,27,4,0,2,142
5:30 PM,0,0,1,0,0,10,3,0,0,13,0,8,0,0,class,2,2,1,0,0,0,1,0,0,2,0,class,3,2,8,2,class ,7,5,22,class,2,2,96
6:30 PM,0,0,0,0,0,6,0,0,0,11,0,5,0,0,0,2,4,1,0,0,0,1,0,3,2,1,0,5,1,12,2,class ,3,5,15,3,2,2,86
7:30 PM,0,0,1,0,0,0,0,0,0,6,0,4,0,Event,0,1,4,1,0,0,0,1,0,8,2,1,0,1,4,16,2,1,3,7,31,3,0,0,97
8:30 PM,0,0,0,0,0,0,0,0,0,5,0,3,0,event  ,0,1,2,1,1,1,0,1,0,0,2,2,0,1,2,20,2,2,1,6,15,5,2,2,77
9:30 PM,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,5,2,0,0,0,0,0,0,2,1,0,0,1,15,2,1,1,2,17,1,1,0,59
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,5,0,0,0,11
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,0,0,4,0,0,3,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,7,0,1,0,25
9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 AM,0,0,22,0,0,6,0,0,0,10,0,14,0,0,0,2,6,2,0,0,1,1,0,0,2,0,0,2,1,0,5,1,3,8,20,5,1,1,113
11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12:30 PM,0,0,20,0,0,16,2,0,0,22,0,12,0,0,0,1,4,3,5,0,0,0,0,3,4,1,0,1,3,0,2,class ,6,18,19,2,0,0,144
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,0,0,13,0,0,4,1,0,0,7,1,2,0,0,0,1,2,1,1,0,1,0,0,2,3,2,0,2,3,0,1,3,10,6,20,3,2,0,91
3:30 PM,0,0,1,0,0,4,1,0,0,7,1,2,0,0,0,1,2,1,1,0,1,0,0,2,3,2,0,2,3,0,1,2,5,3,14,3,2,0,64
4:30 PM,0,0,0,0,0,4,1,0,0,7,1,2,0,0,0,1,2,1,1,0,1,0,0,2,3,2,0,2,3,0,1,1,4,2,11,3,2,0,57
5:30 PM,0,0,0,0,0,4,1,0,0,7,1,2,0,0,0,1,2,1,1,0,1,0,0,2,3,2,0,2,3,0,1,1,4,2,8,3,2,0,54
6:30 PM,0,0,0,0,0,4,1,0,0,7,1,2,0,0,0,1,2,1,1,0,1,0,0,2,3,2,0,2,3,0,1,1,4,2,6,3,2,0,52
7:30 PM,0,0,0,0,0,4,1,0,0,7,1,2,0,0,0,1,2,1,1,0,1,0,0,2,3,2,0,2,3,0,1,1,4,2,5,3,2,0,51
8:30 PM,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,13,0,1,2,1,5,2,2,0,45
9:30 PM,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,3,2,7,2,1,0,40
10:30 PM,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,2,6,0,0,2,25
6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,6,2,0,0,15
10:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,3,9,3,1,0,25
11:30 AM,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,4,3,5,3,0,1,28
12:30 PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,Event,0,0,2,3,2,1,3,5,2,1,1,26
1:30 PM,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,1,0,1,1,5,0,0,1,2,7,2,1,1,30
2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,3,0,1,1,13
10:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,5,0,1,0,13
11:30 AM,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,8,0,0,0,18
12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,0,0,2,0,0,3,0,0,0,8,1,8,0,0,0,1,2,1,0,0,0,0,0,0,1,3,0,1,2,3,1,0,4,3,6,1,1,0,52
3:30 PM,,,,,,,,,,,,,,,0,1,2,1,0,0,0,0,0,0,1,3,0,1,1,4,1,class ,3,2,13,4,2,2,41
4:30 PM,0,0,0,3,0,3,3,0,0,12,0,2,0,0,0,1,2,1,0,0,2,0,0,0,1,1,0,1,1,6,1,class ,5,3,8,4,1,2,63
5:30 PM,0,0,4,0,0,6,7,0,0,7,3,2,0,0,0,1,2,3,0,0,0,0,0,0,2,2,0,2,1,7,4,class ,3,3,12,2,2,0,75
6:30 PM,0,0,3,0,0,8,0,0,0,8,4,2,0,0,0,1,3,4,0,0,0,0,0,0,2,2,0,2,1,10,4,0,4,5,15,4,2,0,84
7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,2,2,0,21
9:30 AM,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,15,2,0,1,45
10:30 AM,0,0,14,0,0,5,0,0,0,12,0,9,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,2,1,0,2,7,8,10,10,2,1,0,90
11:30 AM,0,0,12,2,0,9,0,0,0,13,0,10,0,0,0,2,3,4,2,0,0,1,0,2,4,2,0,1,2,0,2,5,10,12,15,3,1,1,118
12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3:30 PM,0,3,12,4,1,15,0,2,1,13,3,8,0,3,0,1,2,1,0,0,0,0,0,2,4,2,0,1,2,,1,4,11,8,26,4,2,2,135
4:30 PM,0,0,6,0,0,12,0,0,0,9,0,7,0,5,0,2,3,1,2,0,0,1,0,2,1,1,class,2,1,5,2,5,6,10,29,5,2,3,122
5:30 PM,0,0,11,0,0,11,3,0,0,12,5,4,0,5,0,1,2,4,1,0,0,0,0,1,5,1,0,1,4,7,1,class ,6,10,18,class,0,0,113
6:30 PM,0,0,0,0,0,7,0,0,0,10,0,5,0,3,0,1,2,1,0,0,0,0,0,0,5,2,0,1,1,10,1,class ,4,8,10,class,0,0,71
7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,0,0,0,0,0,6,1,0,0,6,0,8,0,10,0,2,1,2,0,0,0,0,0,2,5,3,0,,,,,,,,,,,,46
9:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,13,1,class ,11,10,25,6,3,2,74
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,10,class,0,0,16
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,10,class,1,0,18
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,0,0,18,0,0,13,1,0,0,16,0,11,0,1,0,2,4,1,3,0,1,0,0,1,2,1,0,1,1,0,2,3,5,5,23,5,1,1,122
12:30 PM,0,0,16,0,0,16,0,0,0,18,1,11,0,3,0,2,6,3,3,0,0,3,1,1,2,1,0,2,3,0,2,4,9,8,32,class,1,0,148
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,0,0,12,3,0,25,2,0,0,10,0,9,0,0,0,2,1,2,3,0,2,3,0,0,1,2,0,4,3,0,1,5,11,10,29,7,1,0,148
3:30 PM,0,0,8,0,0,6,1,0,0,11,0,9,0,3,0,1,2,1,1,0,2,0,1,3,1,1,0,2,1,7,1,6,9,14,34,6,1,2,134
4:30 PM,0,0,14,1,0,7,2,0,0,13,2,7,0,6,0,1,0,2,1,0,0,0,0,0,2,1,class,4,2,8,3,class ,7,8,47,class,2,0,140
5:30 PM,0,0,10,4,0,8,2,0,0,11,0,5,0,4,0,2,4,5,0,0,1,0,0,6,2,1,class,2,2,12,3,class ,10,12,24,3,4,2,139
6:30 PM,0,0,3,0,0,10,2,0,0,17,0,4,0,6,0,2,4,2,0,0,0,0,0,3,2,1,0,1,5,12,3,class ,4,5,15,4,3,4,112
7:30 PM,0,0,1,0,0,5,0,0,0,15,0,8,0,5,0,2,2,2,0,0,0,0,0,0,2,2,0,2,3,7,3,0,6,7,22,4,2,2,102
8:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,0,0,0,0,0,4,1,0,0,6,0,4,0,9,0,4,1,2,1,0,0,0,0,1,2,1,0,1,2,12,1,0,5,8,16,5,4,0,90
10:30 PM,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,9,0,2,5,7,13,2,3,1,54
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,9
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,5,1,0,2,20
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,0,0,10,0,0,1,0,0,0,2,0,1,0,0,0,1,6,0,4,0,0,0,0,0,1,1,0,1,1,0,1,5,7,7,18,3,1,1,72
10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,0,0,14,0,0,13,2,0,0,10,0,8,0,2,0,2,1,2,3,0,0,0,0,2,3,1,0,1,1,0,1,class ,12,6,20,class,2,1,107
12:30 PM,0,0,23,0,0,39,2,0,0,17,0,8,0,2,0,2,1,6,2,0,0,0,0,1,3,1,0,1,1,0,1,class ,8,9,32,class,1,1,161
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,0,0,11,0,0,8,4,0,0,19,2,10,0,5,0,3,0,1,1,0,0,0,0,6,0,1,0,1,1,0,1,7,5,11,25,4,1,0,127
3:30 PM,0,0,8,0,0,5,0,0,0,17,2,9,0,11,0,3,2,1,0,0,0,0,0,0,2,1,0,1,1,7,1,3,7,9,32,10,1,0,133
4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 PM,0,0,0,0,0,10,1,0,0,5,0,1,0,event,class,3,4,5,0,0,0,0,0,5,4,3,class,2,5,18,1,class ,5,6,16,0,0,3,97
8:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,13,0,0,2,7,15,2,0,3,52
10:30 PM,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,6,1,0,3,0,5,1,0,0,22
6:30 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,0,0,0,21
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,3,3,7,0,2,0,29
10:30 AM,0,0,7,0,0,8,0,0,0,6,0,3,0,2,0,1,2,1,0,0,0,0,0,5,1,1,0,1,1,0,0,3,1,5,11,1,0,0,60
11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12:30 PM,0,0,16,0,0,20,1,0,0,12,3,10,0,2,class,1,1,1,4,0,0,0,0,3,1,4,0,1,3,0,1,2,8,15,23,class,3,0,135
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,0,0,7,0,0,11,3,0,0,7,1,8,0,7,0,1,2,3,1,,,0,0,1,1,,0,2,3,0,1,5,7,7,22,4,1,0,105
3:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
5:30 PM,0,0,4,0,0,6,0,0,0,5,0,3,0,7,class,2,2,1,1,0,0,0,0,0,2,1,class,1,4,15,2,class ,2,8,15,0,0,0,#REF!
6:30 PM,0,0,0,0,0,8,0,0,0,10,0,3,0,4,class,2,2,2,0,0,0,0,0,0,2,1,0,1,4,14,2,class ,5,6,20,2,0,3,91
7:30 PM,0,0,0,0,0,9,0,0,0,15,5,5,0,8,class,2,2,2,3,0,0,0,0,0,2,1,0,1,3,12,2,0,2,5,16,4,2,1,102
8:30 PM,0,0,0,0,0,3,0,0,0,5,0,6,0,3,class,1,2,1,0,0,0,0,0,0,2,1,0,0,0,16,1,1,5,8,10,3,1,0,69
9:30 PM,0,0,0,0,0,1,0,0,0,5,0,0,0,2,0,1,2,1,0,0,1,0,0,0,2,1,0,0,0,14,1,1,1,6,12,2,0,3,56
10:30 PM,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2,0,8,0,0,4,2,6,0,3,3,36
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,2,0,0,11
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,7,0,0,0,15
8:30 AM,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,19
9:30 AM,0,0,2,0,0,2,0,0,0,3,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,19,1,0,0,41
10:30 AM,0,0,5,0,0,5,0,0,0,8,0,5,0,0,0,1,1,3,2,0,0,0,0,0,1,1,0,1,1,0,1,2,1,5,15,1,1,1,61
11:30 AM,0,0,9,0,0,30,4,0,0,7,3,6,0,3,0,1,1,1,2,0,0,0,0,2,1,2,0,2,3,0,2,4,4,6,16,3,1,3,116
12:30 PM,0,0,16,0,0,24,4,0,0,12,2,9,0,6,0,1,3,2,2,0,0,0,0,4,2,1,0,2,3,0,2,class ,9,11,22,2,2,2,143
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,0,0,12,4,0,23,0,0,0,8,2,6,0,3,0,1,2,2,3,0,0,1,0,3,3,1,0,1,1,0,3,4,5,7,1,1,0,0,97
3:30 PM,0,0,4,1,0,8,0,0,0,15,0,7,0,0,0,1,2,2,2,0,1,0,0,4,1,1,0,3,1,9,1,6,4,3,23,5,0,2,106
4:30 PM,6,0,0,0,0,6,0,1,0,12,3,5,0,3,0,2,2,2,3,0,0,0,0,3,0,1,0,3,6,21,2,8,9,5,23,5,0,0,125
5:30 PM,0,0,2,0,0,4,0,0,0,5,0,5,0,0,0,2,2,2,0,0,0,0,0,5,2,3,0,5,0,18,0,class ,6,6,17,1,2,0, 
6:30 PM,0,0,1,0,0,3,0,0,0,4,0,6,0,0,0,1,3,2,0,0,0,0,0,2,4,1,0,4,0,20,0,class ,5,7,15,1,2,0,1
7:30 PM,0,0,2,0,0,1,0,0,0,3,0,5,0,0,0,3,0,3,0,0,0,0,0,0,4,2,0,2,0,17,0,class ,4,5,14,1,2,0,68
8:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2,9,0,2,3,3,7,2,0,0,43
10:30 PM,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,3,5,1,2,1,28
6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,12,2,0,0,20
10:30 AM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,2,0,1,0,0,0,1,1,4,10,0,1,0,27
11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,0,0,0,0,0,7,0,0,0,7,0,7,0,0,0,1,3,2,0,0,0,0,0,1,2,2,0,1,2,7,2,0,6,3,14,1,2,2,72
3:30 PM,0,0,0,0,0,6,0,0,0,15,0,8,0,0,0,1,3,3,0,0,0,1,0,2,3,3,0,1,2,5,1,1,2,1,18,1,1,1,79
4:30 PM,0,0,0,0,0,5,0,0,0,12,0,6,0,0,0,2,1,3,1,0,0,1,0,0,3,3,0,1,2,9,2,0,5,5,7,5,4,2,79
5:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,2,1,0,0,0,1,0,0,0,2,0,1,2,15,0,3,1,4,6,1,1,0,52
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Area/Day Total,0,0,0,0,0,19,0,0,0,39,0,25,0,3,0,6,11,12,1,0,0,5,0,3,9,12,0,5,8,36,5,6,16,17,67,10,9,5,329
